Schüler-ID,Alter,Geschlecht,Ethnizität,Bildung_der_Eltern,Lernzeit_pro_Woche,Fehlzeiten,Nachhilfe,Unterstützung_durch_Eltern,Extracurricular,Sports,Musik,Ehrenamt,Notendurchschnitt,Note
1607,17,1,0,1,17.584086751707652,6,0,2,0,0,0,0,2.4409296449822517,3.0
1608,18,1,2,2,0.2602042685174544,15,0,3,1,1,1,0,2.5423489775042922,4.0
1609,18,1,1,3,18.89500160420424,22,1,2,0,0,0,0,3.7732587142287235,5.0
1610,18,1,2,2,9.784324973761812,15,0,1,0,0,0,1,3.409566901643461,5.0
1611,15,1,0,2,6.838689871494532,28,0,1,1,0,0,0,4.689330467402014,5.0
1612,16,1,1,1,18.484368696853203,11,1,3,1,0,0,0,2.2281893411295086,3.0
1613,18,0,1,0,0.4878198622019347,13,0,1,1,0,0,0,3.4173170083356026,5.0
1614,16,0,2,2,11.628497897381742,23,1,0,1,0,0,1,3.894412901856893,5.0
1615,16,1,3,1,10.978650489986752,17,0,4,0,0,0,0,2.6997038648326335,4.0
1616,17,0,0,3,4.3864080242276415,26,1,4,1,1,0,0,4.008116301952339,5.0
1617,15,1,1,1,8.577748627004212,27,0,2,0,1,1,1,4.834889378448123,5.0
1618,18,0,0,4,13.045280118875404,17,0,0,0,0,0,0,4.010670079401244,5.0
1619,17,1,1,4,14.54262393763855,15,0,3,1,0,1,0,2.769746478666215,4.0
1620,17,1,0,1,0.0143371741315956,19,0,3,1,0,0,0,3.616471922105335,5.0
1621,18,0,0,1,18.737068601820305,15,0,1,1,1,0,0,2.8685947370189226,4.0
1622,16,0,0,3,3.290507447856248,12,0,1,1,0,1,0,3.13172307700184,5.0
1623,17,1,1,4,4.671608684447184,25,0,3,1,0,1,0,3.752518056361721,5.0
1624,16,1,0,2,5.269468913876965,28,0,4,0,0,0,0,4.700092452401494,5.0
1625,15,0,2,1,0.7564027310407062,8,0,3,1,0,0,1,2.2948043052054534,3.0
1626,16,0,0,2,2.4610424718064983,25,0,1,1,1,1,0,4.102061907919986,5.0
1627,15,1,0,2,19.72699845888324,27,0,2,1,1,0,0,3.6082682086374076,5.0
1628,16,0,2,1,6.304334747545721,8,0,3,0,0,0,0,2.849453834006778,4.0
1629,17,1,0,2,2.306021806780987,12,0,1,0,0,0,0,3.5512587584734447,5.0
1630,17,1,0,0,2.1398252234924664,28,0,1,1,0,1,0,5.0,5.0
1631,15,1,1,0,14.389199353399436,3,1,1,0,0,0,0,1.908284971643516,2.0
1632,18,1,0,1,17.091373280652817,8,0,2,0,0,0,0,2.423072304547828,3.0
1633,15,0,0,1,5.139045990169397,14,0,2,0,0,0,0,3.0441274734371633,5.0
1634,15,0,0,1,0.4181902467046994,13,0,3,0,1,0,0,3.1212916556773367,5.0
1635,16,0,3,2,4.461800368907117,18,1,3,1,1,0,0,3.3695998683939457,5.0
1636,16,0,1,1,1.130313815935147,11,0,4,0,0,1,0,2.627251889639333,4.0
1637,15,0,1,1,2.0678987326008302,20,1,3,1,0,0,0,3.720629388523148,5.0
1638,17,0,1,1,8.630162396952848,25,0,1,0,0,0,1,4.844995211588846,5.0
1639,16,0,0,4,4.598367417232652,24,1,2,0,1,1,1,3.721652966330281,5.0
1640,18,1,0,2,10.318917570508468,5,0,2,0,1,0,0,2.3440064340852005,3.0
1641,16,0,2,2,5.069875065143807,2,0,0,1,0,1,0,2.3176839473729824,3.0
1642,16,0,0,2,18.810746022058957,25,0,4,0,1,0,0,3.3551800605167124,5.0
1643,18,1,0,4,18.11887935852529,24,1,0,1,1,0,0,3.6037215616221108,5.0
1644,15,0,0,1,11.33612210020932,21,1,2,1,0,0,0,3.3905132012060655,5.0
1645,18,0,0,2,7.088479839747723,19,0,2,1,0,1,0,3.812632475350804,5.0
1646,15,1,3,2,7.622937640694712,15,0,2,1,0,1,0,2.9802029772867273,4.0
1647,15,0,0,2,8.237045662889939,29,0,3,0,0,0,1,4.758374371779116,5.0
1648,15,0,1,0,14.55158644269888,19,0,2,0,0,0,0,3.7522748057947095,5.0
1649,18,0,0,2,9.03277991037676,23,0,1,0,0,1,0,4.147317636597249,5.0
1650,15,1,3,0,17.13459893011795,22,0,1,0,0,0,0,4.034299011050835,5.0
1651,17,0,0,2,18.88189571860729,16,1,4,1,1,0,0,2.576199248360168,4.0
1652,18,0,0,2,6.718923067578677,15,0,1,1,0,0,0,3.2580318327105644,5.0
1653,17,1,2,1,11.213889627513602,5,0,1,0,0,1,0,2.1540742242573954,3.0
1654,15,0,2,3,1.9011307366512888,7,0,2,0,0,0,0,2.960435601955037,4.0
1655,16,1,0,0,4.009380955327179,18,1,1,1,0,0,0,3.4579362603595625,5.0
1656,15,1,0,3,8.269315334203203,29,1,2,0,0,1,0,4.269220397637056,5.0
1657,17,0,0,2,4.1240543180355775,24,0,3,1,0,0,0,4.5000122216068394,5.0
1658,17,1,0,1,17.53120981577435,25,1,3,0,0,0,0,3.877110618924565,5.0
1659,18,1,0,1,3.165725121181961,1,1,3,0,1,0,0,2.0405072718960926,3.0
1660,16,0,0,4,9.11321643106184,13,0,1,1,1,1,0,2.699794760424032,4.0
1661,18,1,0,0,12.113984809197513,21,0,2,0,1,0,0,3.64727923640775,5.0
1662,17,1,0,1,13.837278163216888,11,1,0,1,0,0,0,2.86593796191738,4.0
1663,15,0,1,1,7.661387394530134,16,0,0,1,0,0,1,3.7002056796630054,5.0
1664,16,0,3,2,17.381981374494572,27,0,2,1,0,0,0,4.252166055876226,5.0
1665,15,0,1,2,11.36638302155851,26,0,1,1,1,1,0,4.4670767962210025,5.0
1666,15,1,0,1,8.790155608951036,14,0,3,0,0,0,0,2.9262302096828434,4.0
1667,16,0,0,1,1.3448126810407324,17,1,3,1,1,0,0,3.0086206360098586,5.0
1668,18,1,3,1,9.2937893689033,15,0,3,1,0,0,1,3.1000404004626976,5.0
1669,15,1,0,1,16.414716816314606,12,0,3,1,1,0,0,2.3851160581708175,3.0
1670,17,1,0,2,12.29082036442631,20,1,0,1,1,1,0,3.1897292557112378,5.0
1671,15,1,1,2,16.643249074582368,16,0,2,1,0,0,0,3.418068519364554,5.0
1672,16,1,1,1,9.880233411986111,7,0,1,0,1,0,0,2.728667196697912,4.0
1673,16,1,1,1,2.369234101889637,0,1,2,1,0,0,0,1.636329508904386,2.0
1674,16,1,0,1,0.2727969167176214,28,0,1,1,1,0,0,4.5187015195347495,5.0
1675,18,0,0,4,6.064390934371824,24,0,0,1,1,0,0,4.800072620548781,5.0
1676,15,0,3,4,13.95980942995585,25,0,2,0,1,1,1,3.731991249277532,5.0
1677,18,1,0,3,15.805198078833875,26,0,3,1,0,0,0,4.117447545999883,5.0
1678,18,1,1,1,5.915056692406589,2,1,3,0,0,0,0,1.8798633606150479,2.0
1679,16,0,2,0,9.91307841766494,15,0,2,0,1,0,1,3.195845308223781,5.0
1680,16,1,1,1,8.422378088681633,27,0,2,1,1,1,0,4.3182963564941215,5.0
1681,18,0,0,1,8.210455687028556,1,0,2,1,0,0,1,2.101738182837206,3.0
1682,15,0,0,2,4.62697426400301,14,0,3,0,0,0,1,3.2696819972086306,5.0
1683,17,0,1,2,2.7274221005891675,0,1,0,1,0,1,0,1.4392083278717869,1.0
1684,18,1,2,3,3.9337711646242624,8,1,3,0,1,0,0,2.471225425593172,3.0
1685,15,1,3,3,1.106647743266922,15,1,2,0,1,0,0,3.4076121417966894,5.0
1686,16,0,0,1,3.962614836471541,3,0,1,0,0,1,1,2.6258690279849852,4.0
1687,16,0,0,2,0.1840179525075891,11,1,0,1,0,0,0,3.1895905199588563,5.0
1688,15,0,3,1,12.545168012719564,0,0,1,0,0,0,0,2.170173568698428,3.0
1689,17,0,2,0,6.327508147753658,0,1,2,0,0,0,1,1.9523979111811935,2.0
1690,16,0,2,2,19.46289422853817,6,1,3,1,1,0,0,1.3740782696532041,1.0
1691,16,1,0,0,3.874341015525957,17,0,2,0,0,0,1,4.072678454676113,5.0
1692,16,0,1,2,6.916571406191878,22,0,2,1,0,0,0,3.668041051235725,5.0
1693,15,1,2,1,7.156823172830665,27,0,4,1,1,0,1,4.220448278481387,5.0
1694,18,0,1,2,0.1690299212492108,22,0,1,1,0,0,0,4.118641553368786,5.0
1695,16,1,0,2,16.78415906078918,14,1,1,0,0,0,0,2.601878914062307,4.0
1696,18,1,0,1,0.6398892028864944,25,0,2,0,1,0,0,4.241185731215464,5.0
1697,17,1,1,3,18.803596694584822,29,0,3,1,0,0,0,3.9711344040366203,5.0
1698,16,1,0,1,17.841487021872414,24,0,3,0,1,0,0,3.555523304816241,5.0
1699,16,1,0,2,10.710438321719272,12,1,2,0,0,0,0,2.785932540838655,4.0
1700,17,1,3,2,10.871911498225842,15,0,4,0,1,1,0,2.4880819124677376,3.0
1701,16,0,0,2,13.075558459123126,6,0,3,0,0,0,0,2.3098501969895455,3.0
1702,18,1,2,4,7.7410002386977395,15,0,0,1,0,0,0,3.394725613824565,5.0
1703,15,0,0,1,12.94444566795711,12,0,3,1,0,1,1,2.290110512581892,3.0
1704,18,1,1,2,0.8953677737697374,13,0,0,0,1,0,0,3.471436498658125,5.0
1705,15,1,3,2,1.0809525469945314,16,1,3,0,1,0,0,3.2214307977129844,5.0
1706,15,0,0,3,9.144608392390888,11,0,1,1,0,0,0,2.8780359411364276,4.0
1707,18,1,0,1,10.9924460221207,28,0,3,0,0,0,0,4.594095168571575,5.0
1708,18,0,0,2,17.75635280671638,23,0,2,1,0,0,0,3.8760736722587863,5.0
1709,18,0,0,2,2.093212678157925,23,0,3,0,0,0,0,4.129669588968182,5.0
1710,18,0,2,1,16.452958543877788,19,0,2,1,1,0,0,3.177170791931423,5.0
1711,17,0,3,2,4.200946745841392,12,0,3,1,0,0,0,2.768817068053751,4.0
1712,16,1,0,1,7.881672970200637,23,0,1,0,1,1,0,4.033032282508856,5.0
1713,15,1,0,2,6.332048696548258,19,0,4,0,1,0,0,3.30814105383766,5.0
1714,18,0,0,3,8.00310545730798,14,0,3,0,0,0,0,2.9302417941387384,4.0
1715,18,1,2,2,3.009909961451711,23,1,1,1,1,0,0,3.9421238732079322,5.0
1716,18,1,0,2,10.0714014880711,20,0,4,0,0,0,0,3.6785727929869037,5.0
1717,17,0,1,2,16.032851796627344,3,1,2,1,0,0,1,1.4830592792841037,1.0
1718,18,1,1,0,8.830680207577938,21,1,3,0,1,0,1,3.9508429975247896,5.0
1719,18,0,1,1,9.812271517963982,1,0,3,1,0,0,0,1.5138586709021977,2.0
1720,18,0,0,2,16.975351705626284,27,1,0,1,0,0,1,4.413162594516113,5.0
1721,16,1,2,1,14.121162292760616,17,0,4,0,1,0,0,2.6411841025449463,4.0
1722,17,1,0,1,9.809088170395697,1,0,2,0,0,0,0,1.847777714300435,2.0
1723,18,1,0,2,5.153912963783593,24,0,1,0,0,0,0,4.412164916656247,5.0
1724,15,0,2,1,17.698534936899332,14,0,3,1,1,0,1,2.33110667091107,3.0
1725,15,0,2,1,11.540408033811168,29,0,3,0,0,0,0,4.6956279657467155,5.0
1726,15,1,0,2,4.422952202213867,25,0,0,0,1,0,0,4.719329692118585,5.0
1727,17,1,0,1,5.382395052760208,18,0,1,1,0,0,0,4.1269088026436505,5.0
1728,17,1,0,3,16.06266177872492,14,0,3,0,0,0,0,2.669216517054875,4.0
1729,15,1,0,3,0.8829112417491092,25,0,0,1,1,1,0,4.681149091481493,5.0
1730,18,0,0,2,19.8418437405764,19,0,4,0,0,0,0,3.2077106794645704,5.0
1731,17,1,0,1,2.607033594295836,9,0,3,0,1,0,0,2.426780863494187,3.0
1732,15,0,0,2,15.921370507938748,27,0,2,0,1,0,0,3.915509874177383,5.0
1733,15,0,2,3,7.895506335433657,23,0,2,1,1,0,1,3.913303319718188,5.0
1734,18,1,1,2,9.844323665749338,19,0,2,0,0,1,1,3.9958873373123103,5.0
1735,16,1,1,1,17.613011549291556,10,1,2,1,0,0,0,2.175395107482146,3.0
1736,17,1,0,2,8.258223791784264,25,1,3,0,1,1,1,3.635626217882804,5.0
1737,18,0,3,3,10.74987507346469,9,0,4,0,0,0,1,2.3927135992095554,3.0
1738,15,1,2,2,0.9859932481833988,28,1,2,1,0,1,0,4.431531916206671,5.0
1739,15,1,2,2,0.046949477349063,22,0,2,0,0,0,1,4.42620380667145,5.0
1740,18,0,2,2,4.895997460034518,4,0,1,0,0,0,0,2.741928964801952,4.0
1741,17,1,3,2,13.611661858375346,8,1,3,0,0,0,0,2.159907024898686,3.0
1742,16,0,1,0,2.425297867182734,19,0,3,1,1,0,0,3.316882737158352,5.0
1743,16,1,0,2,2.2752391760909885,18,1,3,1,0,0,0,3.2790928499246594,5.0
1744,15,0,1,0,8.219212160718065,12,0,0,0,0,0,0,3.4622160906792727,5.0
1745,17,1,2,2,12.95674077216453,17,0,3,0,1,0,0,2.9365364924867015,4.0
1746,16,1,2,1,14.24143984495861,16,0,2,1,0,0,0,3.121452490051559,5.0
1747,17,0,1,2,3.569013481967496,26,0,3,1,1,0,1,4.136729140952819,5.0
1748,17,0,0,1,1.591762947440849,5,0,3,0,0,0,0,2.486713866988368,3.0
1749,15,1,0,2,18.807940678910885,9,0,3,1,1,0,1,2.2278367303796216,3.0
1750,16,0,3,2,5.213327651242034,1,1,2,0,0,0,0,2.1116140642106376,3.0
1751,18,0,1,1,17.066929952174476,23,0,3,0,1,0,0,3.6628389505063033,5.0
1752,15,0,1,1,17.269829009256366,5,0,0,0,0,0,0,2.6293883853052336,4.0
1753,16,0,0,1,15.450451835250888,27,0,3,0,0,1,0,4.145535352228685,5.0
1754,16,1,0,3,3.3766721330514016,27,1,0,0,0,0,0,4.677358173005552,5.0
1755,16,1,2,2,16.436029185084006,20,0,2,1,1,0,0,3.1657730029106963,5.0
1756,16,0,1,2,15.385011184831734,12,0,1,0,0,0,0,3.0099395475519994,5.0
1757,16,0,2,1,11.934459802124342,17,1,3,0,1,0,0,2.773016606208963,4.0
1758,17,0,0,2,6.744040703379055,6,0,2,0,0,0,1,2.39161310173036,3.0
1759,15,0,1,3,5.250172085330882,1,0,3,1,0,0,0,1.5936609177272874,2.0
1760,17,1,0,3,2.4377842416071798,28,1,3,1,0,0,0,4.132965626072301,5.0
1761,18,1,2,2,10.195141338017429,13,1,3,0,1,0,0,2.833908674841445,4.0
1762,16,0,0,0,11.705217510196931,4,0,1,0,1,0,0,2.5770716670892115,4.0
1763,15,0,0,1,7.186779810315745,17,0,3,0,1,0,0,3.4904421222235307,5.0
1764,16,0,1,0,9.507181353617373,10,1,2,0,1,0,0,2.55614273568126,4.0
1765,15,1,3,1,7.270289147385334,9,0,0,0,0,0,0,2.9961716213690575,4.0
1766,17,0,0,1,12.820121146414024,10,1,1,0,1,0,0,2.534693510532938,4.0
1767,15,1,2,1,18.025184155931267,26,0,1,1,0,1,0,4.155207998128332,5.0
1768,18,0,0,1,3.278405240938897,1,0,0,0,1,0,0,2.268941101551269,3.0
1769,18,1,0,3,7.628176198062468,14,0,2,0,0,0,0,3.263988510625798,5.0
1770,15,0,0,2,2.8173720790172263,6,1,0,0,1,0,0,2.4103292691441953,3.0
1771,15,1,0,3,12.49887540815664,8,1,2,1,0,0,0,2.2576388768983904,3.0
1772,15,0,1,2,14.577410189771916,4,0,1,0,0,0,0,2.5040805602936373,4.0
1773,15,0,0,1,18.63825465194912,6,1,1,0,0,1,0,2.1465628057982045,3.0
1774,18,0,0,2,5.577438525219298,19,0,4,1,0,0,0,3.4086520080543075,5.0
1775,16,1,3,1,19.004224117308603,1,0,2,0,0,1,0,1.790326671639542,2.0
1776,15,0,0,2,1.265253436413496,2,1,1,0,1,0,0,1.8723821348159588,2.0
1777,15,1,2,1,12.060277267291765,1,1,2,0,1,1,1,1.5467241032427719,2.0
1778,18,1,0,4,1.1426543868665997,20,1,1,1,0,0,0,4.177226433033262,5.0
1779,18,0,1,1,17.875483755238896,21,1,0,0,0,0,0,3.782664771955041,5.0
1780,17,0,0,1,10.596181141401082,22,0,0,1,0,0,0,4.237315688772949,5.0
1781,15,0,0,3,13.38696701525592,18,0,4,0,1,1,0,2.854151329114561,4.0
1782,17,1,0,0,16.63147851820905,3,1,3,0,0,0,0,1.7008689981666558,2.0
1783,18,0,0,2,3.006212449679375,23,0,3,1,0,1,0,3.829187715396926,5.0
1784,18,1,0,2,0.7718312387626769,19,0,4,0,0,0,1,3.5754043471284724,5.0
1785,16,1,1,3,17.577622918257042,6,0,4,0,0,0,0,2.0973406331442535,3.0
1786,15,0,2,4,6.29866454917865,27,0,3,0,0,1,0,4.308522581260705,5.0
1787,17,0,2,4,2.5795781585433053,21,1,3,1,0,1,1,3.1134574999217195,5.0
1788,18,0,1,0,9.36922474174173,6,0,2,0,0,0,1,2.364658648738895,3.0
1789,18,0,0,3,11.966121513920376,16,1,1,0,0,0,0,3.499660581065453,5.0
1790,17,0,0,2,0.6194120684502025,18,0,2,0,0,1,0,3.764446183881099,5.0
1791,16,0,0,2,5.497913165141755,21,0,2,0,0,0,0,4.395386594489139,5.0
1792,18,1,0,1,0.6559974855379203,15,0,4,0,0,0,0,3.6118610237433213,5.0
1793,15,1,1,2,8.40670778390998,2,0,2,0,0,1,0,1.6994477937207426,2.0
1794,18,1,1,4,17.902000581324884,14,0,3,0,0,0,1,2.83135840654546,4.0
1795,15,0,0,3,19.653048229871384,13,0,2,1,1,0,0,2.202732520268067,3.0
1796,17,1,0,2,12.740951070072551,14,0,1,0,0,0,0,3.2825413846124567,5.0
1797,15,1,2,0,3.232753875691836,13,0,2,0,1,0,0,3.3120995076659154,5.0
1798,17,1,2,1,18.11698779998612,6,0,2,1,0,0,0,2.04785413652998,3.0
1799,15,1,0,3,10.32495646400121,24,0,2,1,0,0,0,4.0366249907485265,5.0
1800,17,1,3,2,3.074986242058362,2,0,2,1,0,0,0,1.6650281720140843,2.0
1801,15,0,3,2,18.434533389033227,29,0,1,0,0,0,0,4.556359344787528,5.0
1802,16,0,0,0,15.14938101446206,16,1,2,1,0,0,0,3.044208261164588,5.0
1803,15,1,0,2,14.63410545446303,9,0,3,1,1,0,0,2.149648660774656,3.0
1804,15,1,1,2,14.183614075888094,14,1,2,0,1,0,0,2.629932577769467,4.0
1805,16,1,3,3,4.006796421928847,28,1,2,0,0,0,0,4.8474092207663215,5.0
1806,18,0,2,2,4.220133834150522,5,0,0,0,0,0,0,2.876956873029691,4.0
1807,18,0,0,1,13.7658599685451,27,1,1,1,0,1,1,4.077986768457064,5.0
1808,15,1,0,2,4.394455002207938,16,0,2,0,0,0,1,3.57100676188887,5.0
1809,16,0,1,0,8.773433936060977,16,1,2,0,1,0,0,3.1065590844580853,5.0
1810,15,0,1,4,15.640036511878828,13,1,2,0,0,0,0,3.0604153339659503,5.0
1811,17,1,0,1,15.679050361956818,23,0,3,1,1,0,0,3.488723002834052,5.0
1812,17,0,2,2,9.065235450517193,24,0,1,0,0,1,0,4.174395825607212,5.0
1813,15,0,1,1,15.843798765504902,17,0,0,1,0,0,0,3.2356456913462823,5.0
1814,18,1,2,2,16.772435923961137,24,0,2,1,0,0,0,3.704405099504121,5.0
1815,18,0,2,2,13.095515025685206,4,0,2,0,0,0,0,2.5262828219218525,4.0
1816,15,0,2,2,4.568517046168403,28,0,2,0,0,1,0,4.980201514982591,5.0
1817,15,1,0,1,5.48023560771095,7,0,3,0,0,0,0,2.797041494288723,4.0
1818,17,0,1,1,6.296823108174707,6,0,3,1,0,0,0,1.9599745640189337,2.0
1819,18,0,0,1,2.33608215467904,22,1,1,1,0,0,0,3.9309200134351605,5.0
1820,15,1,1,2,5.463192407398902,3,1,4,1,0,0,0,1.0582399775557385,1.0
1821,17,1,0,0,4.190384486250642,17,0,1,0,0,1,0,3.5174040269305102,5.0
1822,18,1,1,2,9.106574996172045,4,0,3,0,1,0,0,1.957724630666335,2.0
1823,16,0,0,3,18.168750957445297,15,0,3,0,1,0,0,2.8960334896566535,4.0
1824,17,1,0,3,2.0896063350791616,13,0,3,0,0,0,0,3.212477670984349,5.0
1825,18,0,0,2,14.405358478947912,26,1,1,1,0,0,1,3.8996181174053413,5.0
1826,18,1,0,2,13.745660088262554,26,0,2,0,0,0,0,4.145441711419463,5.0
1827,17,0,2,0,1.9150839732671527,18,0,2,0,1,0,1,3.800348612412966,5.0
1828,16,1,2,2,18.451448098116,13,1,1,0,0,0,0,2.408059080855814,3.0
1829,17,1,1,3,11.369444043136392,8,1,0,0,0,0,1,2.71778725482604,4.0
1830,18,1,0,1,7.274510422713685,5,0,2,0,0,0,0,2.245122506729568,3.0
1831,15,1,0,2,15.130771669906132,16,0,2,0,1,0,0,3.0787313530832394,5.0
1832,15,0,0,3,5.147309168032681,18,0,3,1,0,1,0,3.4164435043084707,5.0
1833,17,1,0,3,13.870196740926408,11,0,1,0,0,1,0,3.2766143135981487,5.0
1834,18,1,2,1,0.7942241514449444,3,1,3,1,0,0,0,2.1239449946347966,3.0
1835,15,0,0,2,16.78816075218544,15,0,1,0,0,0,0,3.1110080695712536,5.0
1836,18,1,0,1,8.96341694042637,24,0,3,1,1,0,0,3.6306300325772973,5.0
1837,17,0,0,1,12.733858287158837,10,1,2,0,0,0,0,2.449453766304088,3.0
1838,15,1,0,3,4.424756396133674,21,1,2,1,1,1,1,3.056426659455291,5.0
1839,18,1,1,3,13.54147425316896,3,1,3,1,0,0,1,1.6895987310998035,2.0
1840,15,1,1,2,15.444805517865532,16,0,1,0,0,0,0,3.581061325496174,5.0
1841,17,0,0,0,9.464263737687975,7,0,1,0,1,0,0,2.6469453449620426,4.0
1842,18,1,0,3,12.354538481235886,13,0,2,0,0,1,0,3.2471137937834422,5.0
1843,15,1,0,2,9.126518476447972,26,0,1,1,0,1,0,4.486037011308218,5.0
1844,17,1,0,1,17.88182738515691,1,0,2,0,0,0,0,1.9780451324667094,2.0
1845,15,0,0,2,9.957383610286383,10,0,1,0,1,0,1,3.165250551807729,5.0
1846,15,0,3,0,16.83617418057638,10,0,3,0,0,0,0,2.724299852991644,4.0
1847,16,1,1,2,16.02704116540497,23,1,3,1,1,0,1,3.2323532154193195,5.0
1848,16,0,1,2,8.21009642696713,21,0,0,1,0,1,0,3.6462769257136562,5.0
1849,17,1,0,1,4.6016898371495,23,1,3,0,1,0,0,3.9657988314399217,5.0
1850,16,1,0,1,8.121642651195419,5,0,2,0,0,0,0,2.241658168835302,3.0
1851,17,1,1,1,16.524347515504402,20,1,2,1,0,0,0,3.2100331258376684,5.0
1852,16,1,1,0,4.552650716387847,20,0,2,1,0,0,0,3.776026393083979,5.0
1853,15,1,2,2,10.488726917154986,13,1,3,0,1,0,1,2.556380894579062,4.0
1854,17,1,0,3,16.12193495921495,29,0,2,0,1,1,0,4.6370429972438725,5.0
1855,17,1,1,0,7.069549502567575,9,0,3,1,0,0,0,2.748246078050249,4.0
1856,15,0,0,0,12.844192740053948,25,1,1,0,0,0,0,4.099958307544668,5.0
1857,17,0,2,2,4.912631480976291,26,0,4,0,0,0,0,4.343383076683805,5.0
1858,17,0,1,3,2.1855889073631984,7,0,3,1,0,0,0,2.813573048665155,4.0
1859,16,0,1,1,15.887684501857128,6,1,1,0,0,1,1,2.11686373426403,3.0
1860,17,0,0,1,1.9793724681741365,7,1,3,1,0,0,0,2.122146302363021,3.0
1861,18,0,1,2,5.427627901591691,27,0,2,0,0,0,0,4.987936510366104,5.0
1862,15,0,0,1,17.1021884399488,7,0,1,1,0,0,0,2.416261837227362,3.0
1863,16,1,0,0,6.929385741573344,22,0,1,0,1,0,0,3.838445468905074,5.0
1864,16,1,0,2,19.46090699028322,1,0,0,1,0,0,0,1.6983094873123221,2.0
1865,18,1,1,2,19.594686695477197,26,1,3,0,0,0,0,3.4948272266685514,5.0
1866,15,1,0,2,5.365520409071134,15,0,2,0,0,0,0,3.614303779445436,5.0
1867,15,0,0,2,0.819564444997809,8,0,2,0,0,0,1,2.759076051315377,4.0
1868,16,0,2,2,14.101265684107585,12,1,1,1,0,0,0,2.883276617765544,4.0
1869,17,1,0,1,9.019730052966874,22,0,2,0,0,0,1,3.963343165635273,5.0
1870,16,1,1,1,2.0150568791915258,11,0,2,0,0,0,0,3.3825397932740118,5.0
1871,15,0,0,1,14.150456379560856,26,0,3,0,0,0,0,4.134054457857979,5.0
1872,18,1,0,1,0.6234981822384245,21,0,4,0,1,0,0,3.679754012777369,5.0
1873,16,1,2,2,17.403933809844844,24,0,2,1,0,0,1,3.740235317334771,5.0
1874,15,1,0,3,2.7730505822660745,28,0,2,1,0,0,0,4.918426815584854,5.0
1875,16,1,0,4,2.5462375749345,16,0,2,0,1,1,0,3.310326915154568,5.0
1876,17,0,1,2,3.5134459593716905,26,0,3,0,0,0,1,4.539578350240458,5.0
1877,16,1,1,1,19.205327169841333,1,0,1,1,0,0,0,1.422956102570267,1.0
1878,16,1,1,1,13.86338720507692,12,0,2,1,0,0,0,2.9121278733931266,4.0
1879,15,0,0,3,16.027430709272735,0,0,3,1,0,0,0,1.6304156381672037,2.0
1880,15,0,0,2,7.95269971465506,25,0,0,0,0,0,0,5.0,5.0
1881,15,1,2,2,6.726254550099111,27,0,1,0,0,0,0,4.90534840831923,5.0
1882,16,0,1,2,4.689680135663399,18,0,3,0,1,0,0,3.5946843720984285,5.0
1883,17,1,2,2,9.612960566248178,10,0,1,0,0,0,0,3.121735819974218,5.0
1884,18,1,2,3,11.03657467068337,4,0,2,1,0,0,0,2.128095229581222,3.0
1885,18,0,2,0,12.635496873055107,0,1,2,0,0,0,0,1.2920519597832487,1.0
1886,15,1,0,2,5.14237007997389,19,0,2,0,0,1,0,3.825131908925461,5.0
1887,15,1,0,3,18.97308161805981,29,1,1,1,0,0,0,4.004550358119594,5.0
1888,16,1,2,1,3.395169964142717,12,1,4,0,1,0,0,2.4712887432100787,3.0
1889,18,1,0,2,19.313063495328247,7,0,0,1,1,0,0,2.4031655097385434,3.0
1890,15,0,0,1,0.2971224501500757,5,0,3,0,0,0,0,2.53939322622485,4.0
1891,17,0,2,4,9.622513836336912,28,1,0,0,0,0,0,4.452219276458068,5.0
1892,17,1,2,0,6.667356762331256,16,0,2,0,1,0,0,3.196945573263751,5.0
1893,15,0,0,2,8.982468278605015,11,1,1,0,0,0,0,2.690024152230607,4.0
1894,15,1,0,1,11.41329157961578,0,0,1,0,0,0,0,1.9066360566757177,2.0
1895,18,1,0,2,8.71178316025418,2,0,1,0,0,0,0,2.384099276313004,3.0
1896,18,1,2,1,8.2969370060319,13,0,2,0,1,0,0,2.72308168178944,4.0
1897,16,1,3,1,14.65446830826613,25,0,2,1,0,0,0,3.9484684736527873,5.0
1898,18,1,0,2,13.717525501729291,7,0,1,0,1,0,0,2.252293840955629,3.0
1899,17,0,0,3,16.665425640716958,10,0,4,0,0,0,0,2.3783298959873114,3.0
1900,17,1,2,1,4.999179624789911,26,1,1,0,0,0,0,4.756701906155725,5.0
1901,15,0,0,1,12.190570195081271,13,1,2,0,0,0,0,2.8052934791753774,4.0
1902,18,0,1,2,11.703895707857075,7,0,1,0,0,0,1,2.360093512292663,3.0
1903,16,1,3,2,7.394756217453775,28,1,2,0,1,0,0,4.166506581746635,5.0
1904,17,1,0,3,9.721150838053616,2,1,3,0,0,0,0,1.5975984091977509,2.0
1905,17,1,1,1,6.275642866114575,6,1,2,0,0,1,0,2.3837083045638168,3.0
1906,16,1,0,2,2.836887952339704,27,0,1,0,0,0,0,4.660284615031548,5.0
1907,16,1,0,1,4.276024213254656,18,1,1,1,0,0,1,3.302271219784802,5.0
1908,17,0,2,1,2.1102729280240218,3,0,3,0,0,0,0,2.643143193129792,4.0
1909,17,1,0,2,13.661391503802482,24,0,1,0,0,0,0,4.154375160114874,5.0
1910,16,1,3,2,13.21454786218303,15,1,2,1,0,1,0,2.753454726830913,4.0
